id,key,value,type
6437973,cfcc,A41,tiger
6437973,county,"King, WA",tiger
6437973,name_base,145th,tiger
6437973,name_direction_prefix,NE,tiger
6437973,reviewed,no,tiger
6437980,highway,residential,regular
6437980,maxspeed,25 mph,regular
6437980,name,Northeast 145th Street,regular
6437980,cfcc,A41,tiger
6437980,county,"King, WA",tiger
6437980,name_base,145th,tiger
6437980,name_direction_prefix,NE,tiger
6437980,reviewed,no,tiger
6438987,highway,residential,regular
6438987,name,101st Place Northeast,regular
6438987,cfcc,A41,tiger
6438987,county,"King, WA",tiger
6438987,name_base,101st,tiger
6438987,name_direction_suffix,NE,tiger
6438987,reviewed,no,tiger
6438999,highway,residential,regular
6438999,name,101st Place Northeast,regular
6438999,cfcc,A41,tiger
6438999,county,"King, WA",tiger
6438999,name_base,101st,tiger
6438999,name_direction_suffix,NE,tiger
6439005,highway,residential,regular
6439005,name,101st Place Northeast,regular
6439005,cfcc,A41,tiger
6439005,county,"King, WA",tiger
6439005,name_base,101st,tiger
6439005,name_direction_suffix,NE,tiger
6439088,highway,residential,regular
6439088,name,Northeast 193rd Court,regular
6439088,name_1,127th Place Northeast,regular
6439088,cfcc,A41,tiger
6439088,county,"King, WA",tiger
6439088,name_base,193rd,tiger
6439088,name_base_1,127th,tiger
6439088,name_direction_prefix,NE,tiger
6439088,name_direction_suffix_1,NE,tiger
6439378,highway,residential,regular
6439378,name,130th Place Northeast,regular
6439378,cfcc,A41,tiger
6439378,county,"King, WA",tiger
6439378,name_base,130th,tiger
6439378,name_direction_suffix,NE,tiger
6439378,reviewed,no,tiger
6439398,highway,tertiary,regular
6439398,lanes,2,regular
6439398,backward,1,lanes
6439398,maxspeed,35 mph,regular
6439398,name,130th Place Northeast,regular
6439398,cfcc,A41,tiger
6439398,county,"King, WA",tiger
6439398,name_base,130th,tiger
6439398,name_direction_suffix,NE,tiger
6439400,highway,residential,regular
6439400,name,130th Place Northeast,regular
6439400,cfcc,A41,tiger
6439400,county,"King, WA",tiger
6439400,name_base,130th,tiger
6439400,name_direction_suffix,NE,tiger
6439400,reviewed,no,tiger
6439869,highway,residential,regular
6439869,name,Northeast 165th Place,regular
6439869,cfcc,A41,tiger
6439869,county,"King, WA",tiger
6439869,name_base,165th,tiger
6439869,name_direction_prefix,NE,tiger
6439869,reviewed,no,tiger
6439873,highway,residential,regular
6439873,name,Northeast 165th Place,regular
6439873,cfcc,A41,tiger
6439873,county,"King, WA",tiger
6439873,name_base,165th,tiger
6439873,name_direction_prefix,NE,tiger
6439873,reviewed,no,tiger
6439876,highway,residential,regular
6439876,name,Northeast 165th Place,regular
6439876,cfcc,A41,tiger
6439876,county,"King, WA",tiger
6439876,name_base,165th,tiger
6439876,name_direction_prefix,NE,tiger
6439876,reviewed,no,tiger
6439878,highway,residential,regular
6439878,name,Northeast 165th Place,regular
6439878,cfcc,A41,tiger
6439878,county,"King, WA",tiger
6439878,name_base,165th,tiger
6439878,name_direction_prefix,NE,tiger
6439878,reviewed,no,tiger
6439973,bicycle,designated,regular
6439973,cycleway,lane,regular
6439973,highway,secondary,regular
6439973,maxspeed,35 mph,regular
6439973,name,120th Avenue Northeast,regular
6439973,cfcc,A41,tiger
6439973,county,"King, WA",tiger
6439973,name_base,120th,tiger
6439973,name_direction_suffix,NE,tiger
6439973,reviewed,no,tiger
6440622,highway,residential,regular
6440622,name,Northeast 158th Street,regular
6440622,cfcc,A41,tiger
6440622,county,"King, WA",tiger
6440622,name_base,158th,tiger
6440622,name_direction_prefix,NE,tiger
6440622,reviewed,no,tiger
6440634,highway,residential,regular
6440634,maxspeed,25 mph,regular
6440634,type,sign,maxspeed
6440634,name,Northeast 158th Street,regular
6440634,surface,asphalt,regular
6440634,cfcc,A41,tiger
6440634,county,"King, WA",tiger
6440634,name_base,158th,tiger
6440634,name_direction_prefix,NE,tiger
6440634,reviewed,no,tiger
6440636,highway,residential,regular
6440636,name,Northeast 158th Street,regular
6440636,cfcc,A41,tiger
6440636,county,"King, WA",tiger
6440636,name_base,158th,tiger
6440636,name_direction_prefix,NE,tiger
6440636,reviewed,no,tiger
6440653,both,no,cycleway
6440653,highway,residential,regular
6440653,maxspeed,25 mph,regular
6440653,type,sign,maxspeed
6440653,name,Northeast 158th Street,regular
6440653,surface,asphalt,regular
6440653,cfcc,A41,tiger
6440653,county,"King, WA",tiger
6440653,name_base,158th,tiger
6440653,name_direction_prefix,NE,tiger
6440653,reviewed,no,tiger
6441391,highway,residential,regular
6441391,name,134th Place Northeast,regular
6441391,cfcc,A41,tiger
6441391,county,"King, WA",tiger
6441391,name_base,134th,tiger
6441391,name_direction_suffix,NE,tiger
6441404,highway,residential,regular
6441404,name,134th Place Northeast,regular
6441404,cfcc,A41,tiger
6441404,county,"King, WA",tiger
6441404,name_base,134th,tiger
